"gene","pathway"
"ABCC1","DOID.769"
"MIR338","DOID.769"
"ASPH","DOID.769"
"MXI1","DOID.769"
"MYBL2","DOID.769"
"MYC","DOID.769"
"MYCN","DOID.769"
"NBN","DOID.769"
"NCAM1","DOID.769"
"NCF2","DOID.769"
"ATM","DOID.769"
"NEDD9","DOID.769"
"NEUROD1","DOID.769"
"NFATC1","DOID.769"
"NFKB1","DOID.769"
"NGFR","DOID.769"
"NHLH2","DOID.769"
"ATP1B1","DOID.769"
"NME1","DOID.769"
"NOS1","DOID.769"
"NOS2","DOID.769"
"NOS3","DOID.769"
"NOTCH1","DOID.769"
"NPY","DOID.769"
"NPY2R","DOID.769"
"NTRK1","DOID.769"
"NTRK2","DOID.769"
"MIR380","DOID.769"
"OAZ2","DOID.769"
"ODC1","DOID.769"
"OPRM1","DOID.769"
"P2RX7","DOID.769"
"P2RY6","DOID.769"
"PAWR","DOID.769"
"CDK16","DOID.769"
"FZR1","DOID.769"
"ZMYND10","DOID.769"
"PER1","DOID.769"
"ACP1","DOID.769"
"ABCB1","DOID.769"
"PIK3CA","DOID.769"
"PIK3CD","DOID.769"
"PIK3CG","DOID.769"
"PIK3R1","DOID.769"
"PIN1","DOID.769"
"SHC3","DOID.769"
"PMAIP1","DOID.769"
"PML","DOID.769"
"WNT4","DOID.769"
"DNAJC10","DOID.769"
"POU4F2","DOID.769"
"PREP","DOID.769"
"DNAJC11","DOID.769"
"PRKCA","DOID.769"
"PRKCD","DOID.769"
"HDAC8","DOID.769"
"LMO3","DOID.769"
"MAPK1","DOID.769"
"MAPK3","DOID.769"
"MAPK8","DOID.769"
"PRNP","DOID.769"
"PROX1","DOID.769"
"PRPH","DOID.769"
"RELN","DOID.769"
"PSEN1","DOID.769"
"PSEN2","DOID.769"
"BAD","DOID.769"
"PTAFR","DOID.769"
"PTCH1","DOID.769"
"PTEN","DOID.769"
"PTGS2","DOID.769"
"PTK2","DOID.769"
"LRRN1","DOID.769"
"PTN","DOID.769"
"BAK1","DOID.769"
"BARD1","DOID.769"
"BAX","DOID.769"
"PVT1","DOID.769"
"RAP1GDS1","DOID.769"
"RB1","DOID.769"
"CCND1","DOID.769"
"BCL2","DOID.769"
"RET","DOID.769"
"BCL2L1","DOID.769"
"BCYRN1","DOID.769"
"BDNF","DOID.769"
"S100A4","DOID.769"
"ATXN2","DOID.769"
"CCL2","DOID.769"
"CX3CL1","DOID.769"
"CXCL12","DOID.769"
"SDHB","DOID.769"
"CXCR5","DOID.769"
"SHH","DOID.769"
"BMI1","DOID.769"
"SKP2","DOID.769"
"SLC6A2","DOID.769"
"SLC6A3","DOID.769"
"SNAI2","DOID.769"
"SMN1","DOID.769"
"SNAP25","DOID.769"
"SNCA","DOID.769"
"BNIP2","DOID.769"
"SOD1","DOID.769"
"SOD2","DOID.769"
"SP1","DOID.769"
"SP3","DOID.769"
"SSTR2","DOID.769"
"STAT3","DOID.769"
"AURKA","DOID.769"
"SULT1A3","DOID.769"
"SYT1","DOID.769"
"TAC1","DOID.769"
"TACR2","DOID.769"
"ADAM17","DOID.769"
"TCF3","DOID.769"
"TERT","DOID.769"
"TFAP2A","DOID.769"
"TGFA","DOID.769"
"TGFBI","DOID.769"
"TGM2","DOID.769"
"TH","DOID.769"
"TLR4","DOID.769"
"TNF","DOID.769"
"TOP2A","DOID.769"
"TP53","DOID.769"
"TP73","DOID.769"
"TRPC1","DOID.769"
"TTR","DOID.769"
"VEGFA","DOID.769"
"VEGFC","DOID.769"
"VHL","DOID.769"
"VIM","DOID.769"
"VIP","DOID.769"
"VSNL1","DOID.769"
"WFS1","DOID.769"
"WNT1","DOID.769"
"WNT2","DOID.769"
"WNT3","DOID.769"
"ZBTB17","DOID.769"
"PRDM2","DOID.769"
"BTG2","DOID.769"
"CXCR4","DOID.769"
"SCG2","DOID.769"
"BIRC7","DOID.769"
"TFPI2","DOID.769"
"HAND2-AS1","DOID.769"
"CD276","DOID.769"
"CAMK2G","DOID.769"
"FZD1","DOID.769"
"CASP1","DOID.769"
"RASSF5","DOID.769"
"CASP8","DOID.769"
"CASP9","DOID.769"
"RECK","DOID.769"
"PROK1","DOID.769"
"RAE1","DOID.769"
"GAS7","DOID.769"
"MADD","DOID.769"
"RRP1","DOID.769"
"STC2","DOID.769"
"TNFSF10","DOID.769"
"DLK1","DOID.769"
"TNFRSF10D","DOID.769"
"GALR2","DOID.769"
"PROM1","DOID.769"
"SQSTM1","DOID.769"
"PHOX2B","DOID.769"
"MBD2","DOID.769"
"NAV2","DOID.769"
"ZNF622","DOID.769"
"INA","DOID.769"
"AIFM1","DOID.769"
"ACVR2A","DOID.769"
"AURKB","DOID.769"
"MTDH","DOID.769"
"SCGB3A1","DOID.769"
"KLF4","DOID.769"
"SLIT2","DOID.769"
"ITM2B","DOID.769"
"HAND2","DOID.769"
"BAG3","DOID.769"
"CD44","DOID.769"
"CD24","DOID.1754"
"IL2RA","DOID.1754"
"NPPB","DOID.1754"
"PEPD","DOID.1754"
"TNF","DOID.1754"
"CD24","DOID.2377"
"CDX2","DOID.2377"
"CHI3L1","DOID.2377"
"CHIT1","DOID.2377"
"CKB","DOID.2377"
"CCR1","DOID.2377"
"CCR5","DOID.2377"
"CCR7","DOID.2377"
"CNP","DOID.2377"
"CNR1","DOID.2377"
"CNR2","DOID.2377"
"CNTF","DOID.2377"
"CR2","DOID.2377"
"CRP","DOID.2377"
"CRYAB","DOID.2377"
"CTLA4","DOID.2377"
"CX3CR1","DOID.2377"
"GRK2","DOID.2377"
"CYP27B1","DOID.2377"
"ACE","DOID.2377"
"CFD","DOID.2377"
"AGT","DOID.2377"
"EBF1","DOID.2377"
"A2M","DOID.2377"
"F2RL1","DOID.2377"
"FCGR2A","DOID.2377"
"FCGR2B","DOID.2377"
"FCGR3A","DOID.2377"
"FCGR3B","DOID.2377"
"GPC5","DOID.2377"
"GABPA","DOID.2377"
"GAD1","DOID.2377"
"GAPDH","DOID.2377"
"GFI1","DOID.2377"
"GLO1","DOID.2377"
"CXCR3","DOID.2377"
"GRN","DOID.2377"
"NR3C1","DOID.2377"
"GSTM1","DOID.2377"
"GZMB","DOID.2377"
"HSD17B10","DOID.2377"
"HCRT","DOID.2377"
"HFE","DOID.2377"
"HLA-A","DOID.2377"
"HLA-B","DOID.2377"
"HLA-C","DOID.2377"
"HLA-DPB1","DOID.2377"
"HLA-DQA1","DOID.2377"
"HLA-DQB1","DOID.2377"
"HLA-DRA","DOID.2377"
"HLA-DRB1","DOID.2377"
"HLA-DRB5","DOID.2377"
"HLA-G","DOID.2377"
"HMGB1","DOID.2377"
"HMOX1","DOID.2377"
"BIRC2","DOID.2377"
"BIRC3","DOID.2377"
"HSPA4","DOID.2377"
"XIAP","DOID.2377"
"APOA1","DOID.2377"
"ICAM1","DOID.2377"
"ICAM3","DOID.2377"
"IRF8","DOID.2377"
"IFI27","DOID.2377"
"IFNA17","DOID.2377"
"IFNB1","DOID.2377"
"IFNG","DOID.2377"
"APOE","DOID.2377"
"FAS","DOID.2377"
"IL1B","DOID.2377"
"IL1RN","DOID.2377"
"IL2","DOID.2377"
"IL2RA","DOID.2377"
"FASLG","DOID.2377"
"IL4R","DOID.2377"
"IL5RA","DOID.2377"
"IL6","DOID.2377"
"IL6R","DOID.2377"
"IL7R","DOID.2377"
"CXCL8","DOID.2377"
"CXCR2","DOID.2377"
"IL10","DOID.2377"
"IL12B","DOID.2377"
"IL13","DOID.2377"
"IL17A","DOID.2377"
"IL18","DOID.2377"
"AQP4","DOID.2377"
"IDO1","DOID.2377"
"CXCL10","DOID.2377"
"IRF1","DOID.2377"
"IRF5","DOID.2377"
"ITGA1","DOID.2377"
"ITGA4","DOID.2377"
"KCNA3","DOID.2377"
"KLC1","DOID.2377"
"STMN1","DOID.2377"
"LEP","DOID.2377"
"LEPR","DOID.2377"
"MAPT","DOID.2377"
"MBP","DOID.2377"
"CD46","DOID.2377"
"CIITA","DOID.2377"
NA,"DOID.2377"
"MICB","DOID.2377"
"MMP3","DOID.2377"
"MMP9","DOID.2377"
"MMP12","DOID.2377"
"MOG","DOID.2377"
"MPO","DOID.2377"
"MPZ","DOID.2377"
"MST1R","DOID.2377"
"ATP6","DOID.2377"
"ATP8","DOID.2377"
"ND1","DOID.2377"
"ND5","DOID.2377"
"TRNL1","DOID.2377"
"MX1","DOID.2377"
"NAIP","DOID.2377"
"SERPINE1","DOID.2377"
"PLAT","DOID.2377"
"PNMT","DOID.2377"
"AXL","DOID.2377"
"BTNL2","DOID.2377"
"RTN4","DOID.2377"
"PTPN6","DOID.2377"
"PTPRC","DOID.2377"
"PTPRCAP","DOID.2377"
"PVALB","DOID.2377"
"NECTIN2","DOID.2377"
"BCHE","DOID.2377"
"RELA","DOID.2377"
"BCL2L1","DOID.2377"
"BDKRB1","DOID.2377"
"BDNF","DOID.2377"
"ATXN2","DOID.2377"
"SCN8A","DOID.2377"
"CCL2","DOID.2377"
"CCL5","DOID.2377"
"CCL7","DOID.2377"
"CX3CL1","DOID.2377"
"CXCL12","DOID.2377"
"SELPLG","DOID.2377"
"NOD2","DOID.2377"
"IFIH1","DOID.2377"
"SHH","DOID.2377"
"SLC1A1","DOID.2377"
"SLC1A2","DOID.2377"
"SLC1A3","DOID.2377"
"SLC11A1","DOID.2377"
"C3","DOID.2377"
"C4A","DOID.2377"
"C7","DOID.2377"
"VIPR2","DOID.2377"
"CALB2","DOID.2377"
"CASP1","DOID.2377"
"CAT","DOID.2377"
"EIF2B5","DOID.2377"
"CD1A","DOID.2377"
"CD1E","DOID.2377"
"CD4","DOID.2377"
"CD6","DOID.2377"
"CD14","DOID.2377"
"CD28","DOID.2377"
"CD80","DOID.2377"
"ENTPD1","DOID.2377"
"CD40","DOID.2377"
"CD40LG","DOID.2377"
"CD47","DOID.2377"
"CD58","DOID.2377"
"CD24","DOID.4766"
NA,"DOID.4766"
"ARPC1B","DOID.4766"
"ACTR3","DOID.4766"
"ARPC2","DOID.4766"
"ACTR1A","DOID.4766"
"PDZK1IP1","DOID.4766"
"TNK2","DOID.4766"
"ADAM10","DOID.4766"
"DDX39A","DOID.4766"
"GDF11","DOID.4766"
"CDKN1A","DOID.4766"
"CDKN1B","DOID.4766"
"STAG1","DOID.4766"
"CDKN1C","DOID.4766"
"BCAS2","DOID.4766"
"CDKN2A","DOID.4766"
"CDKN2C","DOID.4766"
"HMG20B","DOID.4766"
"NDRG1","DOID.4766"
"RACK1","DOID.4766"
"NDC80","DOID.4766"
"VAV3","DOID.4766"
"GPNMB","DOID.4766"
"MERTK","DOID.4766"
"PFDN6","DOID.4766"
"CEACAM5","DOID.4766"
"SEMA4D","DOID.4766"
"PRDX4","DOID.4766"
"SIVA1","DOID.4766"
"PDPN","DOID.4766"
"POSTN","DOID.4766"
"IGF2BP1","DOID.4766"
"CXCR6","DOID.4766"
"BIRC2","DOID.4766"
"HSF1","DOID.4766"
"BIRC3","DOID.4766"
"HSPA1L","DOID.4766"
"HSPA5","DOID.4766"
"XIAP","DOID.4766"
"HSPA9","DOID.4766"
"BIRC5","DOID.4766"
"HSP90AA1","DOID.4766"
"HSPE1","DOID.4766"
"HTR3A","DOID.4766"
"TNC","DOID.4766"
"ID1","DOID.4766"
"ID4","DOID.4766"
"IFN1@","DOID.4766"
"IFNA1","DOID.4766"
"IFNG","DOID.4766"
"IGFBPL1","DOID.4766"
"IGF1","DOID.4766"
"APOE","DOID.4766"
"IGF1R","DOID.4766"
"IGF2","DOID.4766"
"IGF2R","DOID.4766"
"IGFBP1","DOID.4766"
"IGFBP2","DOID.4766"
"IGFBP3","DOID.4766"
"CYR61","DOID.4766"
"FAS","DOID.4766"
"IL1A","DOID.4766"
"IL2","DOID.4766"
"IL2RA","DOID.4766"
"FASLG","DOID.4766"
"IL2RB","DOID.4766"
"IL2RG","DOID.4766"
"IL4","DOID.4766"
"IL6","DOID.4766"
"IL6ST","DOID.4766"
"CXCL8","DOID.4766"
"IL10","DOID.4766"
"IL15","DOID.4766"
"IL15RA","DOID.4766"
"GCRG224","DOID.4766"
"IL18","DOID.4766"
"AQP4","DOID.4766"
"ILK","DOID.4766"
"IDO1","DOID.4766"
"INPPL1","DOID.4766"
NA,"DOID.4766"
"ITGA6","DOID.4766"
"IRF1","DOID.4766"
"AQP9","DOID.4766"
"IRS1","DOID.4766"
"AR","DOID.4766"
"ITGA3","DOID.4766"
"ITGB1","DOID.4766"
"ITGB3","DOID.4766"
"ITGB4","DOID.4766"
"ITIH1","DOID.4766"
"JAK1","DOID.4766"
"JAK3","DOID.4766"
"JUN","DOID.4766"
"CD82","DOID.4766"
"KCNA3","DOID.4766"
"KCNA5","DOID.4766"
"KCNH1","DOID.4766"
"KCNH2","DOID.4766"
"KDR","DOID.4766"
"KIT","DOID.4766"
"ARF6","DOID.4766"
"KPNA2","DOID.4766"
"KRAS","DOID.4766"
"KRT8","DOID.4766"
"RHOA","DOID.4766"
"KRT18","DOID.4766"
"RHOB","DOID.4766"
"KRT19","DOID.4766"
"LAMC2","DOID.4766"
"LCN2","DOID.4766"
"LEP","DOID.4766"
"LGALS1","DOID.4766"
"LGALS3","DOID.4766"
"LGALS7","DOID.4766"
"LGALS8","DOID.4766"
"ARHGDIB","DOID.4766"
"LRP1","DOID.4766"
"BCAM","DOID.4766"
"MIRLET7A1","DOID.4766"
"MIR21","DOID.4766"
"MIR7-1","DOID.4766"
"TM4SF1","DOID.4766"
"EPCAM","DOID.4766"
"MAD2L1","DOID.4766"
"SMAD2","DOID.4766"
"SMAD3","DOID.4766"
"SMAD4","DOID.4766"
"MAGEA3","DOID.4766"
"MAT2A","DOID.4766"
"MC4R","DOID.4766"
"MCAM","DOID.4766"
"MCL1","DOID.4766"
"MCM3","DOID.4766"
"MDK","DOID.4766"
"MDM2","DOID.4766"
"MECP2","DOID.4766"
"MEF2D","DOID.4766"
"MAP3K4","DOID.4766"
"MEN1","DOID.4766"
"MET","DOID.4766"
"SCGB2A2","DOID.4766"
"MGMT","DOID.4766"
"CD99","DOID.4766"
NA,"DOID.4766"
"MICB","DOID.4766"
"MITF","DOID.4766"
"MKI67","DOID.4766"
"MLH1","DOID.4766"
"ASCL2","DOID.4766"
"MMP1","DOID.4766"
"MMP2","DOID.4766"
"MMP7","DOID.4766"
"MMP9","DOID.4766"
"MMP14","DOID.4766"
"ABCC1","DOID.4766"
NA,"DOID.4766"
NA,"DOID.4766"
"MSH2","DOID.4766"
"ASS1","DOID.4766"
"MT1F","DOID.4766"
"COX1","DOID.4766"
"COX2","DOID.4766"
"MTHFR","DOID.4766"
"MTM1","DOID.4766"
"MTR","DOID.4766"
"MUC1","DOID.4766"
"MUC2","DOID.4766"
"MUC4","DOID.4766"
"MUC5AC","DOID.4766"
"MUC6","DOID.4766"
"MUTYH","DOID.4766"
"MYC","DOID.4766"
"ATF3","DOID.4766"
"NAIP","DOID.4766"
"ATF4","DOID.4766"
"NBN","DOID.4766"
"NCAM1","DOID.4766"
"NCL","DOID.4766"
"ATM","DOID.4766"
"NEK2","DOID.4766"
"NEUROD1","DOID.4766"
"ORM1","DOID.4766"
"ORM2","DOID.4766"
"P2RX7","DOID.4766"
"PA2G4","DOID.4766"
"PEBP1","DOID.4766"
"SERPINE1","DOID.4766"
"PAK1","DOID.4766"
NA,"DOID.4766"
"PCNA","DOID.4766"
"PCNT","DOID.4766"
"PCSK1","DOID.4766"
"PCSK2","DOID.4766"
"ACP1","DOID.4766"
NA,"DOID.4766"
"PIK3CG","DOID.4766"
"PIK3R1","DOID.4766"
"PIN1","DOID.4766"
"PITX1","DOID.4766"
"PKM","DOID.4766"
"PLA2G2A","DOID.4766"
"PLAGL1","DOID.4766"
"PLAU","DOID.4766"
"PLAUR","DOID.4766"
"PLCB2","DOID.4766"
"PLG","DOID.4766"
"PLK1","DOID.4766"
"FXYD3","DOID.4766"
"PLXNB1","DOID.4766"
"PMS2","DOID.4766"
"ATR","DOID.4766"
"AXL","DOID.4766"
"HDAC8","DOID.4766"
"RPRM","DOID.4766"
"MMP26","DOID.4766"
"B2M","DOID.4766"
"KNL1","DOID.4766"
"AVEN","DOID.4766"
"RTN4","DOID.4766"
"BAG1","DOID.4766"
"PTGS2","DOID.4766"
"PTHLH","DOID.4766"
"NDRG2","DOID.4766"
"PTH1R","DOID.4766"
"PTK2","DOID.4766"
"MTUS1","DOID.4766"
"HAMP","DOID.4766"
"PTPRA","DOID.4766"
"BARD1","DOID.4766"
"BAX","DOID.4766"
"PXN","DOID.4766"
"RAD51","DOID.4766"
"IL21","DOID.4766"
"RAP1GAP","DOID.4766"
"RB1","DOID.4766"
"RBL2","DOID.4766"
"RBP1","DOID.4766"
"CCND1","DOID.4766"
"RCVRN","DOID.4766"
"BCL2","DOID.4766"
"RECQL","DOID.4766"
"RELA","DOID.4766"
"RET","DOID.4766"
"BCL2L1","DOID.4766"
"RNASEL","DOID.4766"
"RNF2","DOID.4766"
"HPSE2","DOID.4766"
NA,"DOID.4766"
"KLKP1","DOID.4766"
"PROK2","DOID.4766"
"ROCK1","DOID.4766"
"RPL5","DOID.4766"
"RPL7A","DOID.4766"
"RPL11","DOID.4766"
"RPS3","DOID.4766"
"RPS6KB1","DOID.4766"
"RRM1","DOID.4766"
"RRM2","DOID.4766"
"RXRA","DOID.4766"
"S100A2","DOID.4766"
"S100A11","DOID.4766"
"SERPINB3","DOID.4766"
"SERPINB4","DOID.4766"
"CEACAM1","DOID.4766"
"CCL20","DOID.4766"
"CCL23","DOID.4766"
"SDC1","DOID.4766"
"SDCBP","DOID.4766"
"CXCL12","DOID.4766"
"TP53AIP1","DOID.4766"
"BLM","DOID.4766"
"MAP2K4","DOID.4766"
"SFRP1","DOID.4766"
"SFRP2","DOID.4766"
"SFRP4","DOID.4766"
"SFRP5","DOID.4766"
"RHBDF1","DOID.4766"
"SGK1","DOID.4766"
"SHC1","DOID.4766"
"SHH","DOID.4766"
"SHMT1","DOID.4766"
"SMURF2","DOID.4766"
"SMYD3","DOID.4766"
"CREB3L2","DOID.4766"
"AEN","DOID.4766"
"BMI1","DOID.4766"
"SKP2","DOID.4766"
"SLC2A1","DOID.4766"
"BMP4","DOID.4766"
"BMP7","DOID.4766"
"SLC11A1","DOID.4766"
"SLC16A1","DOID.4766"
"SLPI","DOID.4766"
"SNAI2","DOID.4766"
"SMARCA4","DOID.4766"
"RASL11B","DOID.4766"
"SNAI1","DOID.4766"
"SNCG","DOID.4766"
"SOD2","DOID.4766"
"SOS1","DOID.4766"
"SOX1","DOID.4766"
"WNT1","DOID.4766"
"WNT3","DOID.4766"
"WNT7A","DOID.4766"
"WNT2B","DOID.4766"
"WRN","DOID.4766"
"WT1","DOID.4766"
"XPC","DOID.4766"
"XPO1","DOID.4766"
"XRCC3","DOID.4766"
"FMNL1","DOID.4766"
"CA9","DOID.4766"
"CDC73","DOID.4766"
"PALB2","DOID.4766"
"NHEJ1","DOID.4766"
"HDAC11","DOID.4766"
"CALD1","DOID.4766"
"PDGFD","DOID.4766"
"TNKS2","DOID.4766"
"ITIH5","DOID.4766"
"CASP8","DOID.4766"
"CASP10","DOID.4766"
"CAT","DOID.4766"
"CAV1","DOID.4766"
"RUNX2","DOID.4766"
"RUNX3","DOID.4766"
"CBR3","DOID.4766"
"CBS","DOID.4766"
"TNFRSF10A","DOID.4766"
"CES2","DOID.4766"
"HDAC3","DOID.4766"
"PROM1","DOID.4766"
"CCKBR","DOID.4766"
"SQSTM1","DOID.4766"
"CCNB1","DOID.4766"
"PHOX2B","DOID.4766"
"MBD4","DOID.4766"
"CCNE1","DOID.4766"
"CCNG1","DOID.4766"
"GPRC5A","DOID.4766"
"CLDN2","DOID.4766"
"CLDN1","DOID.4766"
"MTA1","DOID.4766"
"CD1D","DOID.4766"
"EXO1","DOID.4766"
"TMSB10","DOID.4766"
"IL1RL1","DOID.4766"
"ARHGEF2","DOID.4766"
"CD247","DOID.4766"
"CD4","DOID.4766"
"CD24","DOID.8692"
"CDKN1A","DOID.8692"
"CEBPA","DOID.8692"
"BIRC5","DOID.8692"
"IGF1","DOID.8692"
"IGF2","DOID.8692"
"FAS","DOID.8692"
"FASLG","DOID.8692"
"IL3","DOID.8692"
"IL18","DOID.8692"
"ITGAM","DOID.8692"
"JAK2","DOID.8692"
"JUN","DOID.8692"
"KDR","DOID.8692"
"MCL1","DOID.8692"
"MN1","DOID.8692"
"MTHFR","DOID.8692"
"MYB","DOID.8692"
"PLSCR1","DOID.8692"
"KMT2E","DOID.8692"
"PTHLH","DOID.8692"
"PVR","DOID.8692"
"NECTIN2","DOID.8692"
"CCND1","DOID.8692"
"BCL2","DOID.8692"
"BCR","DOID.8692"
"RPS6KB1","DOID.8692"
"SDC2","DOID.8692"
"PRDM16","DOID.8692"
"PLEKHG2","DOID.8692"
"CAMK2G","DOID.8692"
"RUNX1","DOID.8692"
"NRP2","DOID.8692"
"NRP1","DOID.8692"
"CD24","DOID.3068"
"BCL2L11","DOID.3068"
"NAMPT","DOID.3068"
"OLIG2","DOID.3068"
"CDKN1A","DOID.3068"
"CDKN1B","DOID.3068"
"CDKN1C","DOID.3068"
"CDKN2A","DOID.3068"
"CDKN2C","DOID.3068"
"BIRC5","DOID.3068"
"TNC","DOID.3068"
"IGF1R","DOID.3068"
"IGF2","DOID.3068"
"IGFBP2","DOID.3068"
"IGFBP4","DOID.3068"
"APP","DOID.3068"
"FAS","DOID.3068"
"CXCL8","DOID.3068"
"AQP1","DOID.3068"
"ING1","DOID.3068"
"AQP9","DOID.3068"
"ITGAV","DOID.3068"
"KCNA5","DOID.3068"
"KRAS","DOID.3068"
"RHOA","DOID.3068"
"RHOB","DOID.3068"
"LAMA3","DOID.3068"
"LAMC1","DOID.3068"
"LGALS1","DOID.3068"
"LGALS3","DOID.3068"
"MIR221","DOID.3068"
"MIR222","DOID.3068"
"MIR7-1","DOID.3068"
"STS","DOID.3068"
"MDM2","DOID.3068"
"MGMT","DOID.3068"
"MIF","DOID.3068"
"MMP9","DOID.3068"
"MTHFR","DOID.3068"
"MTR","DOID.3068"
"MXI1","DOID.3068"
"MYC","DOID.3068"
"ATM","DOID.3068"
NA,"DOID.3068"
"PIK3R1","DOID.3068"
"PLAU","DOID.3068"
"PLAUR","DOID.3068"
"PTGS2","DOID.3068"
"NDRG2","DOID.3068"
"PTK2","DOID.3068"
"ADGRB1","DOID.3068"
"PTN","DOID.3068"
"PTPN11","DOID.3068"
"PTPRZ1","DOID.3068"
"BAX","DOID.3068"
"CCND1","DOID.3068"
"BCL2","DOID.3068"
"RPS6KB1","DOID.3068"
"S100A4","DOID.3068"
"CCL2","DOID.3068"
"BCAN","DOID.3068"
"CXCL12","DOID.3068"
"LRRC4","DOID.3068"
"SNCG","DOID.3068"
"WT1","DOID.3068"
"CENPU","DOID.3068"
"CASP3","DOID.3068"
"PROM1","DOID.3068"
"CD24","DOID.3069"
"LPAR6","DOID.3069"
"OLIG2","DOID.3069"
"CDKN1B","DOID.3069"
"CDKN2A","DOID.3069"
"ADAR","DOID.3069"
"ADARB1","DOID.3069"
"TNC","DOID.3069"
"ICAM1","DOID.3069"
"IFNB1","DOID.3069"
"IGFBP2","DOID.3069"
"APP","DOID.3069"
"IL6","DOID.3069"
"AQP1","DOID.3069"
"IL13RA2","DOID.3069"
"AQP4","DOID.3069"
"ITGB1","DOID.3069"
"KCNA5","DOID.3069"
"RHOA","DOID.3069"
"STS","DOID.3069"
"MAP2","DOID.3069"
"MCM7","DOID.3069"
"MGMT","DOID.3069"
"ASCL1","DOID.3069"
"MMP1","DOID.3069"
"MMP3","DOID.3069"
"MMP7","DOID.3069"
"MMP9","DOID.3069"
"NF1","DOID.3069"
"P2RY2","DOID.3069"
"PLD1","DOID.3069"
"PLD2","DOID.3069"
"PCDHGA11","DOID.3069"
"PTGS2","DOID.3069"
"MIB1","DOID.3069"
"PTN","DOID.3069"
"BCL2L1","DOID.3069"
"RPS6KB1","DOID.3069"
"S100A13","DOID.3069"
"SLC6A12","DOID.3069"
"SNCA","DOID.3069"
"PTTG1IP","DOID.3069"
"CA9","DOID.3069"
"CASP9","DOID.3069"
"LATS1","DOID.3069"
"HDAC5","DOID.6000"
"DEL22Q11.2","DOID.6000"
"CALCRL","DOID.6000"
"RAMP2","DOID.6000"
"RAMP1","DOID.6000"
"RAMP3","DOID.6000"
"FSTL3","DOID.6000"
"MYL9","DOID.6000"
"RAPGEF3","DOID.6000"
"CEBPA","DOID.6000"
"CORIN","DOID.6000"
"PPARGC1A","DOID.6000"
"UTS2","DOID.6000"
"ADAMTS13","DOID.6000"
"CHGA","DOID.6000"
"BVES","DOID.6000"
"CHI3L1","DOID.6000"
"FSTL1","DOID.6000"
"NISCH","DOID.6000"
"ADCY6","DOID.6000"
"CKMT1B","DOID.6000"
"FOXP4","DOID.6000"
"LRG1","DOID.6000"
"CNR2","DOID.6000"
"ADM","DOID.6000"
"ADORA1","DOID.6000"
"CRP","DOID.6000"
"PARP1","DOID.6000"
"MAPK14","DOID.6000"
"CSF3","DOID.6000"
"ADRA1B","DOID.6000"
"CST3","DOID.6000"
"ADRA1A","DOID.6000"
"CTF1","DOID.6000"
"CTSG","DOID.6000"
"ADRA2C","DOID.6000"
"ADRB1","DOID.6000"
"CYBA","DOID.6000"
"ADRB2","DOID.6000"
"ADRB3","DOID.6000"
"CYP2D6","DOID.6000"
"CYP11B2","DOID.6000"
"CYP27B1","DOID.6000"
"ACE","DOID.6000"
"DES","DOID.6000"
"AGER","DOID.6000"
"DUSP1","DOID.6000"
"AGTR1","DOID.6000"
"DYRK1A","DOID.6000"
"AGTR2","DOID.6000"
"EDN1","DOID.6000"
"EDNRA","DOID.6000"
"EDNRB","DOID.6000"
"ERBB2","DOID.6000"
"ESRRA","DOID.6000"
"F3","DOID.6000"
"FCGR3B","DOID.6000"
"FGF2","DOID.6000"
"FKBP1B","DOID.6000"
"FOXC1","DOID.6000"
"FOXC2","DOID.6000"
"FOXO1","DOID.6000"
"PPRC1","DOID.6000"
"FRMD4B","DOID.6000"
"ZFPM2","DOID.6000"
"GATM","DOID.6000"
"NUPR1","DOID.6000"
"GJA1","DOID.6000"
"AMPD1","DOID.6000"
"ANKRD1","DOID.6000"
"FOXP1","DOID.6000"
"GNAQ","DOID.6000"
"GNB3","DOID.6000"
"ANG","DOID.6000"
"GRK5","DOID.6000"
"KLF15","DOID.6000"
"HFE","DOID.6000"
"HGF","DOID.6000"
"NRG1","DOID.6000"
"HLA-B","DOID.6000"
"HMGB1","DOID.6000"
"HMOX1","DOID.6000"
"HSPA1B","DOID.6000"
"HSPA4","DOID.6000"
"HSPD1","DOID.6000"
"APOA1","DOID.6000"
"HTR4","DOID.6000"
"ICAM1","DOID.6000"
"IFNG","DOID.6000"
"IGF1","DOID.6000"
"IGFBP1","DOID.6000"
"IL5","DOID.6000"
"IL6","DOID.6000"
"IL6ST","DOID.6000"
"IL7","DOID.6000"
"IL9","DOID.6000"
"IL10","DOID.6000"
"AQP2","DOID.6000"
"IL18","DOID.6000"
"ITPR2","DOID.6000"
"KCND3","DOID.6000"
"KCNE1","DOID.6000"
"KCNH2","DOID.6000"
"KCNJ11","DOID.6000"
"KCNQ1","DOID.6000"
"KLK1","DOID.6000"
"LAMA4","DOID.6000"
"LCN2","DOID.6000"
"LEP","DOID.6000"
"LEPR","DOID.6000"
"LGALS3","DOID.6000"
"LMNA","DOID.6000"
"LOX","DOID.6000"
NA,"DOID.6000"
"MIR1-1","DOID.6000"
"MIR199B","DOID.6000"
"MAP4","DOID.6000"
"MBL2","DOID.6000"
"MDK","DOID.6000"
"MMP1","DOID.6000"
"MMP2","DOID.6000"
"MMP9","DOID.6000"
"MMP13","DOID.6000"
"MPO","DOID.6000"
"MYBPC3","DOID.6000"
